Subject,Age,Handedness,Sex,condition1correct,respond3.RT,respond3.ACC,Cue
6,25,right,male,High-shape_Matched,775,1,Alter_cue
6,25,right,male,High-shape_Mismatched,724,1,No_cue
6,25,right,male,Low-Shape-Matched,406,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,897,1,No_cue
6,25,right,male,Low-Shape-Mismatched,691,1,No_cue
6,25,right,male,Low-Shape-Matched,397,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,584,1,Alter_cue
6,25,right,male,High-shape_Matched,667,1,No_cue
6,25,right,male,Low-Shape-Mismatched,591,1,Alter_cue
6,25,right,male,Low-Shape-Matched,355,1,No_cue
6,25,right,male,High-shape_Mismatched,679,1,Alter_cue
6,25,right,male,High-shape_Mismatched,610,1,Alter_cue
6,25,right,male,Low-Shape-Matched,561,1,No_cue
6,25,right,male,High-shape_Mismatched,681,1,Alter_cue
6,25,right,male,High-shape_Matched,707,1,Alter_cue
6,25,right,male,High-shape_Mismatched,816,1,No_cue
6,25,right,male,High-shape_Matched,647,1,No_cue
6,25,right,male,High-shape_Matched,595,1,No_cue
6,25,right,male,Low-Shape-Mismatched,606,1,Alter_cue
6,25,right,male,High-shape_Mismatched,800,1,No_cue
6,25,right,male,Low-Shape-Matched,431,1,Alter_cue
6,25,right,male,High-shape_Mismatched,561,1,Alter_cue
6,25,right,male,High-shape_Matched,495,1,Alter_cue
6,25,right,male,High-shape_Mismatched,497,1,Alter_cue
6,25,right,male,High-shape_Matched,512,1,No_cue
6,25,right,male,Low-Shape-Matched,311,1,Alter_cue
6,25,right,male,Low-Shape-Matched,793,1,No_cue
6,25,right,male,High-shape_Mismatched,646,1,No_cue
6,25,right,male,High-shape_Matched,555,1,Alter_cue
6,25,right,male,High-shape_Matched,891,1,Alter_cue
6,25,right,male,High-shape_Matched,456,1,No_cue
6,25,right,male,High-shape_Matched,314,1,No_cue
6,25,right,male,Low-Shape-Mismatched,491,1,No_cue
6,25,right,male,High-shape_Matched,519,1,No_cue
6,25,right,male,High-shape_Mismatched,617,1,No_cue
6,25,right,male,High-shape_Matched,479,1,No_cue
6,25,right,male,High-shape_Mismatched,584,1,Alter_cue
6,25,right,male,High-shape_Mismatched,531,1,No_cue
6,25,right,male,Low-Shape-Matched,420,1,No_cue
6,25,right,male,High-shape_Matched,343,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,458,1,No_cue
6,25,right,male,Low-Shape-Matched,506,1,No_cue
6,25,right,male,High-shape_Matched,368,1,Alter_cue
6,25,right,male,High-shape_Matched,438,1,No_cue
6,25,right,male,High-shape_Matched,433,1,Alter_cue
6,25,right,male,High-shape_Matched,431,1,No_cue
6,25,right,male,High-shape_Matched,291,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,497,1,Alter_cue
6,25,right,male,High-shape_Mismatched,553,1,Alter_cue
6,25,right,male,High-shape_Matched,465,1,Alter_cue
6,25,right,male,High-shape_Mismatched,485,1,Alter_cue
6,25,right,male,High-shape_Matched,489,1,Alter_cue
6,25,right,male,High-shape_Matched,316,1,No_cue
6,25,right,male,Low-Shape-Mismatched,480,1,No_cue
6,25,right,male,Low-Shape-Matched,285,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,448,1,Alter_cue
6,25,right,male,High-shape_Mismatched,478,1,No_cue
6,25,right,male,Low-Shape-Mismatched,574,1,Alter_cue
6,25,right,male,Low-Shape-Matched,465,1,No_cue
6,25,right,male,Low-Shape-Matched,492,1,No_cue
6,25,right,male,High-shape_Mismatched,413,1,Alter_cue
6,25,right,male,Low-Shape-Matched,414,1,Alter_cue
6,25,right,male,High-shape_Matched,375,1,No_cue
6,25,right,male,High-shape_Matched,406,1,No_cue
6,25,right,male,High-shape_Mismatched,430,1,Alter_cue
6,25,right,male,Low-Shape-Matched,352,1,Alter_cue
6,25,right,male,Low-Shape-Matched,474,1,No_cue
6,25,right,male,Low-Shape-Matched,385,1,No_cue
6,25,right,male,Low-Shape-Mismatched,491,1,No_cue
6,25,right,male,High-shape_Mismatched,571,1,No_cue
6,25,right,male,High-shape_Mismatched,392,1,No_cue
6,25,right,male,High-shape_Mismatched,478,1,No_cue
6,25,right,male,Low-Shape-Matched,499,1,No_cue
6,25,right,male,High-shape_Matched,496,1,No_cue
6,25,right,male,High-shape_Matched,345,1,Alter_cue
6,25,right,male,Low-Shape-Matched,459,1,Alter_cue
6,25,right,male,Low-Shape-Matched,352,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,381,1,No_cue
6,25,right,male,Low-Shape-Mismatched,546,1,No_cue
6,25,right,male,Low-Shape-Mismatched,463,1,Alter_cue
6,25,right,male,High-shape_Mismatched,664,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,675,1,No_cue
6,25,right,male,Low-Shape-Matched,419,1,Alter_cue
6,25,right,male,Low-Shape-Matched,352,1,No_cue
6,25,right,male,Low-Shape-Matched,316,1,Alter_cue
6,25,right,male,High-shape_Mismatched,530,1,Alter_cue
6,25,right,male,Low-Shape-Matched,401,1,No_cue
6,25,right,male,Low-Shape-Matched,490,1,Alter_cue
6,25,right,male,High-shape_Mismatched,466,1,No_cue
6,25,right,male,Low-Shape-Mismatched,559,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,400,1,Alter_cue
6,25,right,male,High-shape_Mismatched,533,1,Alter_cue
6,25,right,male,High-shape_Mismatched,673,1,Alter_cue
6,25,right,male,High-shape_Matched,615,1,Alter_cue
6,25,right,male,High-shape_Mismatched,450,1,No_cue
6,25,right,male,High-shape_Matched,358,1,Alter_cue
6,25,right,male,Low-Shape-Matched,512,1,Alter_cue
6,25,right,male,High-shape_Matched,312,1,No_cue
6,25,right,male,Low-Shape-Mismatched,498,1,Alter_cue
6,25,right,male,Low-Shape-Matched,396,1,No_cue
6,25,right,male,Low-Shape-Matched,408,1,No_cue
6,25,right,male,Low-Shape-Matched,411,1,No_cue
6,25,right,male,High-shape_Matched,495,1,No_cue
6,25,right,male,Low-Shape-Matched,442,1,Alter_cue
6,25,right,male,High-shape_Mismatched,513,1,Alter_cue
6,25,right,male,Low-Shape-Matched,444,1,No_cue
6,25,right,male,High-shape_Matched,427,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,796,1,Alter_cue
6,25,right,male,High-shape_Mismatched,558,1,Alter_cue
6,25,right,male,High-shape_Mismatched,538,1,Alter_cue
6,25,right,male,High-shape_Matched,483,1,Alter_cue
6,25,right,male,High-shape_Matched,458,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,642,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,883,1,Alter_cue
6,25,right,male,Low-Shape-Matched,414,1,No_cue
6,25,right,male,Low-Shape-Mismatched,648,1,No_cue
6,25,right,male,Low-Shape-Mismatched,593,1,No_cue
6,25,right,male,High-shape_Mismatched,453,0,Alter_cue
6,25,right,male,Low-Shape-Matched,485,1,No_cue
6,25,right,male,High-shape_Mismatched,596,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,622,1,Alter_cue
6,25,right,male,Low-Shape-Matched,444,1,No_cue
6,25,right,male,Low-Shape-Matched,407,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,661,1,Alter_cue
6,25,right,male,High-shape_Matched,470,1,No_cue
6,25,right,male,High-shape_Matched,452,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,459,1,No_cue
6,25,right,male,High-shape_Mismatched,644,1,Alter_cue
6,25,right,male,High-shape_Mismatched,597,1,No_cue
6,25,right,male,Low-Shape-Mismatched,483,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,445,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,447,1,No_cue
6,25,right,male,Low-Shape-Mismatched,389,1,No_cue
6,25,right,male,Low-Shape-Matched,505,1,Alter_cue
6,25,right,male,High-shape_Mismatched,441,1,No_cue
6,25,right,male,High-shape_Matched,735,1,No_cue
6,25,right,male,Low-Shape-Mismatched,523,1,Alter_cue
6,25,right,male,High-shape_Mismatched,555,1,No_cue
6,25,right,male,Low-Shape-Matched,396,1,No_cue
6,25,right,male,High-shape_Matched,501,1,No_cue
6,25,right,male,High-shape_Matched,462,1,No_cue
6,25,right,male,High-shape_Matched,408,1,No_cue
6,25,right,male,Low-Shape-Mismatched,447,1,Alter_cue
6,25,right,male,High-shape_Matched,461,1,No_cue
6,25,right,male,Low-Shape-Matched,373,1,No_cue
6,25,right,male,High-shape_Matched,613,1,Alter_cue
6,25,right,male,High-shape_Mismatched,444,1,No_cue
6,25,right,male,Low-Shape-Matched,332,1,No_cue
6,25,right,male,High-shape_Mismatched,427,1,No_cue
6,25,right,male,Low-Shape-Mismatched,597,1,Alter_cue
6,25,right,male,Low-Shape-Matched,0,0,No_cue
6,25,right,male,High-shape_Mismatched,412,1,No_cue
6,25,right,male,High-shape_Mismatched,684,1,Alter_cue
6,25,right,male,High-shape_Matched,468,1,Alter_cue
6,25,right,male,High-shape_Mismatched,434,1,No_cue
6,25,right,male,High-shape_Mismatched,464,1,No_cue
6,25,right,male,Low-Shape-Mismatched,520,1,Alter_cue
6,25,right,male,Low-Shape-Matched,352,1,Alter_cue
6,25,right,male,High-shape_Matched,511,1,Alter_cue
6,25,right,male,High-shape_Mismatched,443,1,No_cue
6,25,right,male,High-shape_Matched,535,1,Alter_cue
6,25,right,male,High-shape_Mismatched,422,1,Alter_cue
6,25,right,male,High-shape_Matched,551,1,Alter_cue
6,25,right,male,High-shape_Mismatched,449,1,No_cue
6,25,right,male,Low-Shape-Matched,469,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,625,1,Alter_cue
6,25,right,male,Low-Shape-Matched,632,1,Alter_cue
6,25,right,male,Low-Shape-Matched,358,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,518,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,500,1,No_cue
6,25,right,male,Low-Shape-Mismatched,401,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,351,1,No_cue
6,25,right,male,Low-Shape-Mismatched,341,1,No_cue
6,25,right,male,Low-Shape-Matched,499,1,No_cue
6,25,right,male,High-shape_Mismatched,502,1,Alter_cue
6,25,right,male,Low-Shape-Matched,515,1,Alter_cue
6,25,right,male,High-shape_Matched,338,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,463,1,No_cue
6,25,right,male,High-shape_Mismatched,485,1,No_cue
6,25,right,male,High-shape_Mismatched,664,1,No_cue
6,25,right,male,High-shape_Matched,424,1,No_cue
6,25,right,male,High-shape_Mismatched,491,1,Alter_cue
6,25,right,male,Low-Shape-Matched,609,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,460,1,No_cue
6,25,right,male,Low-Shape-Matched,385,1,Alter_cue
6,25,right,male,Low-Shape-Mismatched,472,1,No_cue
6,25,right,male,Low-Shape-Mismatched,379,1,No_cue
6,25,right,male,Low-Shape-Mismatched,518,1,No_cue
6,25,right,male,Low-Shape-Mismatched,396,1,No_cue
6,25,right,male,High-shape_Matched,462,1,No_cue
6,25,right,male,Low-Shape-Matched,376,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,435,1,Alter_cue
8,24,right,male,Low-Shape-Matched,314,1,Alter_cue
8,24,right,male,High-shape_Mismatched,451,1,No_cue
8,24,right,male,Low-Shape-Matched,445,1,Alter_cue
8,24,right,male,High-shape_Matched,534,0,Alter_cue
8,24,right,male,High-shape_Mismatched,585,1,No_cue
8,24,right,male,Low-Shape-Matched,578,1,No_cue
8,24,right,male,High-shape_Mismatched,582,1,No_cue
8,24,right,male,Low-Shape-Matched,468,1,Alter_cue
8,24,right,male,High-shape_Mismatched,595,1,No_cue
8,24,right,male,High-shape_Mismatched,543,1,Alter_cue
8,24,right,male,Low-Shape-Matched,482,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,0,0,No_cue
8,24,right,male,High-shape_Matched,0,0,No_cue
8,24,right,male,High-shape_Matched,559,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,729,0,Alter_cue
8,24,right,male,High-shape_Matched,479,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,794,1,No_cue
8,24,right,male,High-shape_Mismatched,800,1,Alter_cue
8,24,right,male,High-shape_Matched,526,1,Alter_cue
8,24,right,male,High-shape_Matched,368,1,Alter_cue
8,24,right,male,High-shape_Matched,345,1,Alter_cue
8,24,right,male,High-shape_Mismatched,570,1,No_cue
8,24,right,male,High-shape_Matched,446,1,Alter_cue
8,24,right,male,High-shape_Mismatched,567,1,No_cue
8,24,right,male,Low-Shape-Matched,431,1,No_cue
8,24,right,male,Low-Shape-Matched,414,1,Alter_cue
8,24,right,male,High-shape_Matched,528,0,No_cue
8,24,right,male,High-shape_Matched,448,1,No_cue
8,24,right,male,Low-Shape-Mismatched,747,0,Alter_cue
8,24,right,male,Low-Shape-Matched,488,1,No_cue
8,24,right,male,Low-Shape-Matched,334,1,Alter_cue
8,24,right,male,High-shape_Matched,529,0,Alter_cue
8,24,right,male,Low-Shape-Matched,402,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,685,1,No_cue
8,24,right,male,High-shape_Mismatched,758,1,No_cue
8,24,right,male,High-shape_Matched,467,1,Alter_cue
8,24,right,male,High-shape_Mismatched,628,1,Alter_cue
8,24,right,male,High-shape_Matched,680,1,No_cue
8,24,right,male,Low-Shape-Matched,388,1,No_cue
8,24,right,male,High-shape_Matched,465,1,No_cue
8,24,right,male,Low-Shape-Matched,525,1,No_cue
8,24,right,male,Low-Shape-Mismatched,397,0,Alter_cue
8,24,right,male,Low-Shape-Matched,441,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,593,1,Alter_cue
8,24,right,male,High-shape_Matched,486,1,No_cue
8,24,right,male,High-shape_Mismatched,592,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,674,1,No_cue
8,24,right,male,High-shape_Matched,656,1,No_cue
8,24,right,male,High-shape_Matched,494,1,Alter_cue
8,24,right,male,Low-Shape-Matched,798,1,No_cue
8,24,right,male,High-shape_Matched,421,1,No_cue
8,24,right,male,Low-Shape-Mismatched,618,1,Alter_cue
8,24,right,male,High-shape_Mismatched,571,0,Alter_cue
8,24,right,male,High-shape_Matched,479,1,No_cue
8,24,right,male,High-shape_Mismatched,635,1,Alter_cue
8,24,right,male,High-shape_Mismatched,709,1,Alter_cue
8,24,right,male,Low-Shape-Matched,349,1,No_cue
8,24,right,male,High-shape_Mismatched,614,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,724,0,No_cue
8,24,right,male,Low-Shape-Matched,462,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,637,1,Alter_cue
8,24,right,male,High-shape_Matched,696,1,Alter_cue
8,24,right,male,High-shape_Matched,385,1,No_cue
8,24,right,male,High-shape_Mismatched,514,1,No_cue
8,24,right,male,Low-Shape-Mismatched,722,1,No_cue
8,24,right,male,High-shape_Mismatched,833,1,No_cue
8,24,right,male,Low-Shape-Matched,404,1,Alter_cue
8,24,right,male,High-shape_Mismatched,626,1,No_cue
8,24,right,male,High-shape_Mismatched,514,1,No_cue
8,24,right,male,High-shape_Matched,616,1,No_cue
8,24,right,male,High-shape_Mismatched,544,1,No_cue
8,24,right,male,Low-Shape-Mismatched,590,1,Alter_cue
8,24,right,male,Low-Shape-Matched,456,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,716,1,No_cue
8,24,right,male,Low-Shape-Matched,508,1,No_cue
8,24,right,male,High-shape_Matched,666,1,No_cue
8,24,right,male,Low-Shape-Matched,481,1,No_cue
8,24,right,male,Low-Shape-Matched,392,1,No_cue
8,24,right,male,Low-Shape-Mismatched,518,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,829,1,No_cue
8,24,right,male,Low-Shape-Matched,395,1,No_cue
8,24,right,male,Low-Shape-Mismatched,539,1,Alter_cue
8,24,right,male,High-shape_Matched,637,1,No_cue
8,24,right,male,Low-Shape-Matched,629,1,No_cue
8,24,right,male,Low-Shape-Matched,412,1,No_cue
8,24,right,male,Low-Shape-Matched,354,1,No_cue
8,24,right,male,High-shape_Matched,492,1,Alter_cue
8,24,right,male,High-shape_Mismatched,445,0,No_cue
8,24,right,male,High-shape_Matched,646,1,No_cue
8,24,right,male,Low-Shape-Mismatched,608,1,No_cue
8,24,right,male,Low-Shape-Matched,373,1,No_cue
8,24,right,male,Low-Shape-Mismatched,601,1,No_cue
8,24,right,male,High-shape_Matched,551,1,Alter_cue
8,24,right,male,Low-Shape-Matched,519,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,479,1,No_cue
8,24,right,male,Low-Shape-Mismatched,566,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,373,1,No_cue
8,24,right,male,Low-Shape-Mismatched,448,1,No_cue
8,24,right,male,Low-Shape-Mismatched,374,1,No_cue
8,24,right,male,High-shape_Matched,495,1,No_cue
8,24,right,male,High-shape_Mismatched,646,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,696,1,No_cue
8,24,right,male,Low-Shape-Mismatched,503,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,422,1,No_cue
8,24,right,male,Low-Shape-Matched,462,1,Alter_cue
8,24,right,male,High-shape_Matched,589,1,Alter_cue
8,24,right,male,High-shape_Matched,374,1,No_cue
8,24,right,male,High-shape_Mismatched,541,1,No_cue
8,24,right,male,High-shape_Mismatched,590,1,Alter_cue
8,24,right,male,High-shape_Mismatched,720,0,Alter_cue
8,24,right,male,High-shape_Mismatched,556,1,Alter_cue
8,24,right,male,Low-Shape-Matched,492,1,Alter_cue
8,24,right,male,High-shape_Mismatched,496,1,No_cue
8,24,right,male,High-shape_Mismatched,570,1,No_cue
8,24,right,male,High-shape_Matched,539,1,No_cue
8,24,right,male,Low-Shape-Mismatched,629,1,Alter_cue
8,24,right,male,High-shape_Matched,681,1,No_cue
8,24,right,male,High-shape_Mismatched,591,1,Alter_cue
8,24,right,male,High-shape_Mismatched,411,1,No_cue
8,24,right,male,High-shape_Mismatched,403,1,Alter_cue
8,24,right,male,High-shape_Matched,507,1,No_cue
8,24,right,male,High-shape_Mismatched,519,1,Alter_cue
8,24,right,male,High-shape_Mismatched,589,1,No_cue
8,24,right,male,High-shape_Matched,472,1,Alter_cue
8,24,right,male,High-shape_Mismatched,585,1,Alter_cue
8,24,right,male,High-shape_Matched,475,1,No_cue
8,24,right,male,High-shape_Matched,739,0,Alter_cue
8,24,right,male,Low-Shape-Mismatched,683,1,No_cue
8,24,right,male,Low-Shape-Mismatched,751,1,Alter_cue
8,24,right,male,High-shape_Matched,602,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,714,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,754,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,566,1,No_cue
8,24,right,male,High-shape_Mismatched,560,1,Alter_cue
8,24,right,male,High-shape_Mismatched,455,1,No_cue
8,24,right,male,High-shape_Mismatched,386,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,489,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,600,1,No_cue
8,24,right,male,Low-Shape-Matched,710,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,595,1,No_cue
8,24,right,male,Low-Shape-Matched,403,1,No_cue
8,24,right,male,High-shape_Matched,378,0,Alter_cue
8,24,right,male,Low-Shape-Mismatched,639,1,Alter_cue
8,24,right,male,Low-Shape-Matched,448,1,No_cue
8,24,right,male,Low-Shape-Mismatched,596,1,Alter_cue
8,24,right,male,High-shape_Matched,525,1,Alter_cue
8,24,right,male,Low-Shape-Matched,432,0,No_cue
8,24,right,male,Low-Shape-Matched,448,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,545,1,Alter_cue
8,24,right,male,High-shape_Matched,514,1,No_cue
8,24,right,male,High-shape_Matched,436,1,Alter_cue
8,24,right,male,High-shape_Matched,369,1,No_cue
8,24,right,male,High-shape_Matched,771,1,Alter_cue
8,24,right,male,Low-Shape-Matched,618,1,Alter_cue
8,24,right,male,High-shape_Mismatched,495,1,No_cue
8,24,right,male,Low-Shape-Mismatched,538,1,Alter_cue
8,24,right,male,Low-Shape-Matched,402,1,No_cue
8,24,right,male,Low-Shape-Mismatched,447,1,No_cue
8,24,right,male,High-shape_Matched,512,1,Alter_cue
8,24,right,male,Low-Shape-Matched,598,1,No_cue
8,24,right,male,High-shape_Mismatched,522,1,No_cue
8,24,right,male,Low-Shape-Matched,655,1,Alter_cue
8,24,right,male,Low-Shape-Matched,372,1,Alter_cue
8,24,right,male,Low-Shape-Matched,333,1,Alter_cue
8,24,right,male,Low-Shape-Matched,319,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,421,1,No_cue
8,24,right,male,Low-Shape-Matched,454,1,No_cue
8,24,right,male,High-shape_Matched,373,0,No_cue
8,24,right,male,High-shape_Mismatched,649,1,No_cue
8,24,right,male,High-shape_Mismatched,771,1,No_cue
8,24,right,male,High-shape_Mismatched,398,1,Alter_cue
8,24,right,male,High-shape_Mismatched,342,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,323,0,Alter_cue
8,24,right,male,High-shape_Matched,557,1,Alter_cue
8,24,right,male,Low-Shape-Matched,612,1,No_cue
8,24,right,male,High-shape_Mismatched,490,1,Alter_cue
8,24,right,male,High-shape_Mismatched,679,1,No_cue
8,24,right,male,Low-Shape-Matched,501,1,Alter_cue
8,24,right,male,High-shape_Mismatched,466,1,Alter_cue
8,24,right,male,High-shape_Mismatched,550,1,Alter_cue
8,24,right,male,High-shape_Mismatched,625,1,Alter_cue
8,24,right,male,Low-Shape-Matched,563,1,Alter_cue
8,24,right,male,Low-Shape-Matched,614,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,482,1,Alter_cue
8,24,right,male,Low-Shape-Matched,498,1,No_cue
8,24,right,male,High-shape_Matched,495,1,No_cue
8,24,right,male,Low-Shape-Matched,695,1,No_cue
8,24,right,male,Low-Shape-Mismatched,617,1,Alter_cue
8,24,right,male,Low-Shape-Mismatched,616,1,No_cue
8,24,right,male,Low-Shape-Mismatched,429,1,No_cue
8,24,right,male,High-shape_Matched,495,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,704,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,901,0,Alter_cue
12,25,right,female,High-shape_Matched,543,0,Alter_cue
12,25,right,female,High-shape_Mismatched,751,0,Alter_cue
12,25,right,female,High-shape_Matched,763,1,Alter_cue
12,25,right,female,High-shape_Mismatched,613,1,No_cue
12,25,right,female,High-shape_Matched,733,0,Alter_cue
12,25,right,female,High-shape_Matched,570,1,Alter_cue
12,25,right,female,Low-Shape-Matched,673,1,No_cue
12,25,right,female,High-shape_Matched,473,0,Alter_cue
12,25,right,female,Low-Shape-Mismatched,765,1,Alter_cue
12,25,right,female,High-shape_Mismatched,855,1,No_cue
12,25,right,female,High-shape_Matched,635,1,No_cue
12,25,right,female,High-shape_Mismatched,628,1,Alter_cue
12,25,right,female,High-shape_Mismatched,812,1,No_cue
12,25,right,female,High-shape_Matched,936,1,Alter_cue
12,25,right,female,High-shape_Matched,698,1,No_cue
12,25,right,female,Low-Shape-Mismatched,637,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,650,1,Alter_cue
12,25,right,female,High-shape_Matched,648,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,405,1,No_cue
12,25,right,female,High-shape_Matched,709,1,Alter_cue
12,25,right,female,High-shape_Mismatched,691,1,No_cue
12,25,right,female,High-shape_Mismatched,639,1,No_cue
12,25,right,female,Low-Shape-Matched,476,1,Alter_cue
12,25,right,female,Low-Shape-Matched,752,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,659,1,Alter_cue
12,25,right,female,High-shape_Matched,471,1,Alter_cue
12,25,right,female,Low-Shape-Matched,399,0,Alter_cue
12,25,right,female,High-shape_Matched,635,1,No_cue
12,25,right,female,Low-Shape-Matched,537,1,No_cue
12,25,right,female,High-shape_Mismatched,705,1,Alter_cue
12,25,right,female,High-shape_Mismatched,579,0,No_cue
12,25,right,female,High-shape_Matched,692,1,Alter_cue
12,25,right,female,High-shape_Matched,750,0,Alter_cue
12,25,right,female,High-shape_Matched,532,1,No_cue
12,25,right,female,Low-Shape-Mismatched,296,0,No_cue
12,25,right,female,Low-Shape-Matched,284,1,No_cue
12,25,right,female,High-shape_Mismatched,598,0,Alter_cue
12,25,right,female,Low-Shape-Mismatched,275,0,Alter_cue
12,25,right,female,Low-Shape-Mismatched,576,1,No_cue
12,25,right,female,High-shape_Matched,759,1,No_cue
12,25,right,female,Low-Shape-Mismatched,516,1,No_cue
12,25,right,female,High-shape_Matched,837,1,Alter_cue
12,25,right,female,Low-Shape-Matched,635,1,No_cue
12,25,right,female,High-shape_Matched,762,1,Alter_cue
12,25,right,female,Low-Shape-Matched,493,1,No_cue
12,25,right,female,High-shape_Matched,520,1,Alter_cue
12,25,right,female,High-shape_Matched,451,1,No_cue
12,25,right,female,High-shape_Matched,396,1,No_cue
12,25,right,female,High-shape_Matched,360,1,No_cue
12,25,right,female,High-shape_Mismatched,235,0,No_cue
12,25,right,female,Low-Shape-Mismatched,540,1,No_cue
12,25,right,female,High-shape_Mismatched,709,0,No_cue
12,25,right,female,High-shape_Mismatched,772,1,No_cue
12,25,right,female,Low-Shape-Matched,564,1,No_cue
12,25,right,female,Low-Shape-Matched,561,1,No_cue
12,25,right,female,High-shape_Matched,656,1,Alter_cue
12,25,right,female,Low-Shape-Matched,544,0,Alter_cue
12,25,right,female,High-shape_Mismatched,489,0,No_cue
12,25,right,female,Low-Shape-Matched,560,1,Alter_cue
12,25,right,female,High-shape_Mismatched,438,1,Alter_cue
12,25,right,female,High-shape_Mismatched,478,1,Alter_cue
12,25,right,female,High-shape_Mismatched,349,1,No_cue
12,25,right,female,Low-Shape-Matched,560,1,Alter_cue
12,25,right,female,High-shape_Matched,795,0,Alter_cue
12,25,right,female,Low-Shape-Mismatched,621,1,No_cue
12,25,right,female,Low-Shape-Mismatched,727,1,Alter_cue
12,25,right,female,High-shape_Mismatched,771,1,No_cue
12,25,right,female,Low-Shape-Matched,422,1,Alter_cue
12,25,right,female,Low-Shape-Mismatched,493,1,Alter_cue
12,25,right,female,High-shape_Mismatched,649,1,No_cue
12,25,right,female,High-shape_Matched,686,1,No_cue
12,25,right,female,Low-Shape-Mismatched,345,1,No_cue
12,25,right,female,High-shape_Matched,543,0,Alter_cue
12,25,right,female,Low-Shape-Mismatched,764,1,Alter_cue
12,25,right,female,High-shape_Mismatched,676,0,Alter_cue
12,25,right,female,Low-Shape-Matched,272,0,No_cue
12,25,right,female,Low-Shape-Matched,354,1,No_cue
12,25,right,female,High-shape_Mismatched,469,1,Alter_cue
12,25,right,female,High-shape_Matched,599,0,Alter_cue
12,25,right,female,Low-Shape-Matched,678,1,Alter_cue
12,25,right,female,High-shape_Matched,485,0,No_cue
12,25,right,female,Low-Shape-Mismatched,448,0,No_cue
12,25,right,female,Low-Shape-Matched,492,1,Alter_cue
12,25,right,female,High-shape_Matched,550,1,Alter_cue
12,25,right,female,High-shape_Matched,631,1,No_cue
12,25,right,female,Low-Shape-Matched,565,1,No_cue
12,25,right,female,High-shape_Mismatched,534,0,No_cue
12,25,right,female,High-shape_Matched,587,1,No_cue
12,25,right,female,High-shape_Matched,548,1,No_cue
12,25,right,female,Low-Shape-Mismatched,542,1,Alter_cue
12,25,right,female,High-shape_Mismatched,716,1,No_cue
12,25,right,female,High-shape_Mismatched,584,1,Alter_cue
12,25,right,female,Low-Shape-Matched,638,1,Alter_cue
12,25,right,female,High-shape_Matched,620,1,No_cue
12,25,right,female,High-shape_Mismatched,629,1,No_cue
12,25,right,female,Low-Shape-Matched,436,1,Alter_cue
12,25,right,female,Low-Shape-Matched,409,1,Alter_cue
