Subject,Session,Matchness,Identity,Trialtype,RT,ACC
1,2,Nonmatch,Self,exp,0.6461,1
1,2,Nonmatch,Self,exp,0.7329,0
1,2,Nonmatch,Self,exp,0.8503,1
1,2,Nonmatch,Self,exp,0.9559,1
1,2,Nonmatch,Self,exp,0.7544,1
1,2,Nonmatch,Self,exp,0.7872,1
1,2,Nonmatch,Self,exp,0.5422,1
1,2,Nonmatch,Self,exp,0.6353,1
1,2,Nonmatch,Self,exp,0.6951,1
1,2,Nonmatch,Self,exp,0.788,1
1,2,Nonmatch,Self,exp,0.8311,1
1,2,Nonmatch,Self,exp,0.7189,1
1,2,Nonmatch,Self,exp,0.4332,1
1,2,Nonmatch,Self,exp,0.6461,0
1,2,Nonmatch,Self,exp,0.6897,-1
1,2,Nonmatch,Self,exp,0.6462,1
1,2,Nonmatch,Self,exp,0.761,1
1,2,Nonmatch,Self,exp,0.6962,1
1,2,Nonmatch,Friend,prac,0.8271,1
1,2,Nonmatch,Friend,prac,0.832,1
1,2,Nonmatch,Friend,prac,0.6676,1
1,2,Nonmatch,Friend,prac,0.6483,1
1,2,Nonmatch,Friend,exp,0.9928,1
1,2,Nonmatch,Friend,exp,0.741,1
1,2,Nonmatch,Friend,exp,0.6713,1
1,2,Nonmatch,Friend,exp,0.8786,1
1,2,Nonmatch,Friend,exp,0.9109,1
1,2,Nonmatch,Friend,exp,0.5104,0
1,2,Nonmatch,Friend,exp,0.8385,1
1,2,Nonmatch,Friend,exp,0.8749,0
1,2,Nonmatch,Friend,exp,0.687,1
1,2,Nonmatch,Friend,exp,0.5708,1
1,2,Nonmatch,Friend,exp,0.7619,0
1,2,Nonmatch,Friend,exp,0.776,1
1,2,Nonmatch,Friend,exp,0.6174,1
1,2,Nonmatch,Friend,exp,0.5535,1
1,2,Nonmatch,Friend,exp,0.6921,1
1,2,Nonmatch,Friend,exp,0.7701,1
1,2,Nonmatch,Friend,exp,0.7713,1
1,2,Nonmatch,Friend,exp,0.6359,1
1,2,Nonmatch,Friend,exp,0.5434,1
1,2,Nonmatch,Friend,exp,0.5579,1
1,2,Nonmatch,Friend,exp,0.6151,1
1,2,Nonmatch,Friend,exp,0.5501,1
1,2,Nonmatch,Friend,exp,0.6846,1
1,2,Nonmatch,Friend,exp,0.8413,1
1,2,Nonmatch,Friend,exp,0.7564,1
1,2,Nonmatch,Friend,exp,0.508,1
1,2,Nonmatch,Friend,exp,0.8721,1
1,2,Nonmatch,Friend,exp,0.7487,1
1,2,Nonmatch,Friend,exp,0.6994,1
1,2,Nonmatch,Friend,exp,0.862,1
1,2,Nonmatch,Friend,exp,0.8228,1
1,2,Nonmatch,Friend,exp,0.6756,1
1,2,Nonmatch,Friend,exp,0.8385,1
1,2,Nonmatch,Friend,exp,0.5259,1
1,2,Nonmatch,Friend,exp,0.7382,1
1,2,Nonmatch,Friend,exp,0.771,0
1,2,Nonmatch,Friend,exp,0.6549,1
1,2,Nonmatch,Friend,exp,0.7044,1
1,2,Nonmatch,Friend,exp,0.7522,1
1,2,Nonmatch,Friend,exp,0.5912,1
1,2,Nonmatch,Friend,exp,0.7122,1
1,2,Nonmatch,Friend,exp,0.548,1
1,2,Nonmatch,Friend,exp,0.8089,0
1,2,Nonmatch,Friend,exp,0.7903,1
1,2,Nonmatch,Friend,exp,0.7198,1
1,2,Nonmatch,Friend,exp,0.7275,-1
1,2,Nonmatch,Friend,exp,0.6219,1
1,2,Nonmatch,Friend,exp,0.8111,1
1,2,Nonmatch,Friend,exp,0.8072,1
1,2,Nonmatch,Friend,exp,0.6043,1
1,2,Nonmatch,Friend,exp,0.7994,1
1,2,Nonmatch,Friend,exp,0.6043,1
1,2,Nonmatch,Friend,exp,0.5724,1
1,2,Nonmatch,Friend,exp,0.6826,1
1,2,Nonmatch,Friend,exp,0.5136,1
1,2,Nonmatch,Friend,exp,1.033,0
1,2,Nonmatch,Friend,exp,0.6865,0
1,2,Nonmatch,Friend,exp,0.93,1
1,2,Nonmatch,Friend,exp,1.0841,1
1,2,Nonmatch,Friend,exp,0.8234,1
1,2,Nonmatch,Stranger,prac,0.5588,1
1,2,Nonmatch,Stranger,prac,0.605,1
1,2,Nonmatch,Stranger,prac,0.8949,1
1,2,Nonmatch,Stranger,prac,0.5574,1
1,2,Nonmatch,Stranger,exp,0.9326,0
1,2,Nonmatch,Stranger,exp,1.0841,0
1,2,Nonmatch,Stranger,exp,0.7779,1
1,2,Nonmatch,Stranger,exp,0.669,1
1,2,Nonmatch,Stranger,exp,0.6382,1
1,2,Nonmatch,Stranger,exp,0.6453,1
1,2,Nonmatch,Stranger,exp,0.5791,1
1,2,Nonmatch,Stranger,exp,0.5411,1
1,2,Nonmatch,Stranger,exp,0.4514,1
1,2,Nonmatch,Stranger,exp,0.6561,1
1,2,Nonmatch,Stranger,exp,0.8367,1
1,2,Nonmatch,Stranger,exp,0.4936,1
1,2,Nonmatch,Stranger,exp,0.8958,1
1,2,Nonmatch,Stranger,exp,0.3894,1
1,2,Nonmatch,Stranger,exp,0.5573,1
1,2,Nonmatch,Stranger,exp,0.5801,1
1,2,Nonmatch,Stranger,exp,0.407,1
1,2,Nonmatch,Stranger,exp,0.8228,1
1,2,Nonmatch,Stranger,exp,0.6142,1
1,2,Nonmatch,Stranger,exp,0.601,1
1,2,Nonmatch,Stranger,exp,0.5864,1
1,2,Nonmatch,Stranger,exp,0.6484,1
1,2,Nonmatch,Stranger,exp,0.642,1
1,2,Nonmatch,Stranger,exp,0.4787,1
1,2,Nonmatch,Stranger,exp,0.9575,1
1,2,Nonmatch,Stranger,exp,0.7632,1
1,2,Nonmatch,Stranger,exp,0.8208,0
1,2,Nonmatch,Stranger,exp,0.551,0
1,2,Nonmatch,Stranger,exp,0.7711,1
1,2,Nonmatch,Stranger,exp,0.7081,1
1,2,Nonmatch,Stranger,exp,0.6444,1
1,2,Nonmatch,Stranger,exp,0.6326,1
1,2,Nonmatch,Stranger,exp,0.4955,1
1,2,Nonmatch,Stranger,exp,0.8426,1
1,2,Nonmatch,Stranger,exp,0.8237,1
1,2,Nonmatch,Stranger,exp,0.9933,1
1,2,Nonmatch,Stranger,exp,0.668,1
1,2,Nonmatch,Stranger,exp,0.7432,0
1,2,Nonmatch,Stranger,exp,0.7144,1
1,2,Nonmatch,Stranger,exp,0.6654,1
1,2,Nonmatch,Stranger,exp,0.5332,1
1,2,Nonmatch,Stranger,exp,1.085,1
1,2,Nonmatch,Stranger,exp,0.6037,1
1,2,Nonmatch,Stranger,exp,0.7308,1
1,2,Nonmatch,Stranger,exp,0.794,0
1,2,Nonmatch,Stranger,exp,0.7485,1
1,2,Nonmatch,Stranger,exp,0.8944,0
1,2,Nonmatch,Stranger,exp,0.4732,1
1,2,Nonmatch,Stranger,exp,0.8581,1
1,2,Nonmatch,Stranger,exp,0.5445,1
1,2,Nonmatch,Stranger,exp,0.74,1
1,2,Nonmatch,Stranger,exp,0.8112,1
1,2,Nonmatch,Stranger,exp,0.842,0
1,2,Nonmatch,Stranger,exp,0.518,1
1,2,Nonmatch,Stranger,exp,0.6817,1
1,2,Nonmatch,Stranger,exp,0.8927,1
1,2,Nonmatch,Stranger,exp,0.6476,1
1,2,Nonmatch,Stranger,exp,0.7031,1
1,2,Nonmatch,Stranger,exp,0.7965,1
1,2,Nonmatch,Stranger,exp,0.8187,1
1,3,Match,Self,prac,0.729,1
1,3,Match,Self,prac,0.7658,1
1,3,Match,Self,prac,0.5487,1
1,3,Match,Self,prac,0.6376,1
1,3,Match,Self,exp,0.5495,1
1,3,Match,Self,exp,0.8366,1
1,3,Match,Self,exp,0.6033,1
1,3,Match,Self,exp,0.8552,1
1,3,Match,Self,exp,0.8929,1
1,3,Match,Self,exp,0.7245,0
1,3,Match,Self,exp,0.4859,-1
1,3,Match,Self,exp,0.6709,1
1,3,Match,Self,exp,0.798,1
1,3,Match,Self,exp,0.5224,1
1,3,Match,Self,exp,0.6107,1
1,3,Match,Self,exp,0.706,1
1,3,Match,Self,exp,0.9267,1
1,3,Match,Self,exp,0.728,0
1,3,Match,Self,exp,0.7342,1
1,3,Match,Self,exp,0.5494,0
1,3,Match,Self,exp,1.0841,0
1,3,Match,Self,exp,0.6664,1
1,3,Match,Self,exp,0.5917,1
1,3,Match,Self,exp,0.5283,1
1,3,Match,Self,exp,0.7251,1
1,3,Match,Self,exp,0.5732,1
1,3,Match,Self,exp,0.8162,1
1,3,Match,Self,exp,0.5908,1
1,3,Match,Self,exp,0.8018,1
1,3,Match,Self,exp,0.7544,1
1,3,Match,Self,exp,0.1061,1
1,3,Match,Self,exp,0.733,1
1,3,Match,Self,exp,0.7019,0
1,3,Match,Self,exp,0.7049,1
1,3,Match,Self,exp,0.673,1
1,3,Match,Self,exp,0.5936,1
1,3,Match,Self,exp,0.6397,0
1,3,Match,Self,exp,0.5689,1
1,3,Match,Self,exp,0.8587,1
1,3,Match,Self,exp,0.798,1
1,3,Match,Self,exp,0.4854,0
1,3,Match,Self,exp,0.673,1
1,3,Match,Self,exp,0.6399,1
1,3,Match,Self,exp,0.5754,1
1,3,Match,Self,exp,0.6135,1
1,3,Match,Self,exp,1.0236,0
1,3,Match,Self,exp,0.6495,1
1,3,Match,Self,exp,0.7113,1
1,3,Match,Self,exp,0.6756,0
1,3,Match,Self,exp,0.9547,1
1,3,Match,Self,exp,0.6643,1
1,3,Match,Self,exp,0.537,1
1,3,Match,Self,exp,0.5925,0
1,3,Match,Self,exp,0.8093,1
1,3,Match,Self,exp,0.7276,1
1,3,Match,Self,exp,0.6819,-1
1,3,Match,Self,exp,0.6389,1
1,3,Match,Self,exp,1.0129,1
1,3,Match,Self,exp,0.7232,1
1,3,Match,Self,exp,0.6569,1
1,3,Match,Self,exp,0.5993,0
1,3,Match,Self,exp,0.5034,1
1,3,Match,Self,exp,0.6582,-1
1,3,Match,Self,exp,0.8377,1
1,3,Match,Friend,prac,0.5535,1
1,3,Match,Friend,prac,0.896,1
1,3,Match,Friend,prac,0.6799,1
1,3,Match,Friend,prac,0.6022,1
1,3,Match,Friend,exp,0.5653,1
1,3,Match,Friend,exp,0.7782,1
1,3,Match,Friend,exp,0.6376,1
1,3,Match,Friend,exp,0.6368,1
1,3,Match,Friend,exp,0.6562,1
1,3,Match,Friend,exp,0.6765,1
1,3,Match,Friend,exp,0.9131,1
1,3,Match,Friend,exp,0.7875,0
1,3,Match,Friend,exp,0.5802,1
1,3,Match,Friend,exp,0.5414,1
1,3,Match,Friend,exp,0.7154,1
1,3,Match,Friend,exp,0.859,1
1,3,Match,Friend,exp,0.6913,1
1,3,Match,Friend,exp,0.6436,1
1,3,Match,Friend,exp,0.3858,0
1,3,Match,Friend,exp,0.6789,1
1,3,Match,Friend,exp,0.7193,1
1,3,Match,Friend,exp,0.7723,1
1,3,Match,Friend,exp,0.5295,1
1,3,Match,Friend,exp,0.5915,1
1,3,Match,Friend,exp,0.6285,1
1,3,Match,Friend,exp,0.5089,1
1,3,Match,Friend,exp,0.7898,1
1,3,Match,Friend,exp,0.5934,1
1,3,Match,Friend,exp,0.774,1
1,3,Match,Friend,exp,0.6452,0
1,3,Match,Friend,exp,0.6389,1
1,3,Match,Friend,exp,0.6302,1
1,3,Match,Friend,exp,0.8542,0
1,3,Match,Friend,exp,0.653,2
1,3,Match,Friend,exp,0.8709,1
1,3,Match,Friend,exp,0.7458,1
1,3,Match,Friend,exp,0.6854,1
1,3,Match,Friend,exp,0.519,1
1,3,Match,Friend,exp,0.5514,1
1,3,Match,Friend,exp,0.6264,1
1,3,Match,Friend,exp,0.5578,0
1,3,Match,Friend,exp,0.7523,1
1,3,Match,Friend,exp,0.5263,1
1,3,Match,Friend,exp,0.8228,1
1,3,Match,Friend,exp,0.6233,1
1,3,Match,Friend,exp,1.0231,1
1,3,Match,Friend,exp,0.6686,0
1,3,Match,Friend,exp,0.64,1
1,3,Match,Friend,exp,1.0928,1
1,3,Match,Friend,exp,0.7936,1
1,3,Match,Friend,exp,0.688,1
1,3,Match,Friend,exp,0.6527,1
1,3,Match,Friend,exp,0.7909,1
1,3,Match,Friend,exp,0.7102,1
1,3,Match,Friend,exp,0.9121,1
1,3,Match,Friend,exp,0.7319,1
1,3,Match,Friend,exp,0.7095,1
1,3,Match,Friend,exp,0.6768,1
1,3,Match,Friend,exp,0.7053,0
1,3,Match,Friend,exp,0.6246,1
1,3,Match,Friend,exp,0.619,1
1,3,Match,Friend,exp,0.6394,1
1,3,Match,Friend,exp,0.7571,0
1,3,Match,Friend,exp,0.5386,1
1,3,Match,Stranger,prac,0.7626,1
1,3,Match,Stranger,prac,0.5992,0
1,3,Match,Stranger,prac,0.5812,1
1,3,Match,Stranger,prac,0.7305,1
1,3,Match,Stranger,exp,0.7728,0
1,3,Match,Stranger,exp,0.8334,1
1,3,Match,Stranger,exp,0.6369,1
1,3,Match,Stranger,exp,0.6228,1
1,3,Match,Stranger,exp,0.6084,1
1,3,Match,Stranger,exp,0.934,1
1,3,Match,Stranger,exp,0.8212,1
1,3,Match,Stranger,exp,0.84,1
1,3,Match,Stranger,exp,0.5859,1
1,3,Match,Stranger,exp,0.62,1
1,3,Match,Stranger,exp,0.5731,1
1,3,Match,Stranger,exp,0.6128,1
1,3,Match,Stranger,exp,0.1981,1
1,3,Match,Stranger,exp,0.9032,1
1,3,Match,Stranger,exp,1.0367,0
1,3,Match,Stranger,exp,0.8333,0
1,3,Match,Stranger,exp,0.7416,0
1,3,Match,Stranger,exp,0.5604,1
1,3,Match,Stranger,exp,0.715,1
1,3,Match,Stranger,exp,0.758,1
1,3,Match,Stranger,exp,0.6595,0
1,3,Match,Stranger,exp,1.0278,1
1,3,Match,Stranger,exp,0.7421,1
1,3,Match,Stranger,exp,0.8392,1
1,3,Match,Stranger,exp,1.0841,1
1,3,Match,Stranger,exp,0.7448,1
1,3,Match,Stranger,exp,0.6612,1
1,3,Match,Stranger,exp,0.5544,1
1,3,Match,Stranger,exp,0.8091,1
1,3,Match,Stranger,exp,0.8351,1
1,3,Match,Stranger,exp,0.5859,1
1,3,Match,Stranger,exp,0.6006,0
1,3,Match,Stranger,exp,0.689,1
1,3,Match,Stranger,exp,0.7892,1
1,3,Match,Stranger,exp,0.5682,1
1,3,Match,Stranger,exp,0.6077,1
1,3,Match,Stranger,exp,0.8308,0
1,3,Match,Stranger,exp,0.8545,0
1,3,Match,Stranger,exp,0.7924,0
1,3,Match,Stranger,exp,0.7954,1
1,3,Match,Stranger,exp,1.0129,1
1,3,Match,Stranger,exp,0.8055,1
1,3,Match,Stranger,exp,0.3738,0
1,3,Match,Stranger,exp,0.6773,0
1,3,Match,Stranger,exp,0.6644,1
1,3,Match,Stranger,exp,0.7376,1
1,3,Match,Stranger,exp,0.6727,1
1,3,Match,Stranger,exp,0.6968,0
1,3,Match,Stranger,exp,0.6259,1
1,3,Match,Stranger,exp,0.9297,0
1,3,Match,Stranger,exp,1.0083,-1
1,3,Match,Stranger,exp,0.8499,1
1,3,Match,Stranger,exp,0.8103,1
1,3,Match,Stranger,exp,0.3229,1
1,3,Match,Stranger,exp,0.8883,0
1,3,Match,Stranger,exp,0.5936,1
1,3,Match,Stranger,exp,0.6628,1
1,3,Match,Stranger,exp,0.572,1
1,3,Match,Stranger,exp,0.7792,0
1,3,Match,Stranger,exp,1.0251,1
1,3,Nonmatch,Self,prac,0.7049,0
1,3,Nonmatch,Self,prac,0.44,1
1,3,Nonmatch,Self,prac,0.5453,0
1,3,Nonmatch,Self,prac,0.7211,1
1,3,Nonmatch,Self,exp,0.7167,1
1,3,Nonmatch,Self,exp,0.6461,1
1,3,Nonmatch,Self,exp,0.5702,1
1,3,Nonmatch,Self,exp,0.6345,1
1,3,Nonmatch,Self,exp,0.6063,1
1,3,Nonmatch,Self,exp,0.7499,1
1,3,Nonmatch,Self,exp,0.6845,1
1,3,Nonmatch,Self,exp,0.6557,-1
1,3,Nonmatch,Self,exp,0.781,2
1,3,Nonmatch,Self,exp,0.6021,1
1,3,Nonmatch,Self,exp,0.559,1
1,3,Nonmatch,Self,exp,0.9814,1
1,3,Nonmatch,Self,exp,0.7415,1
1,3,Nonmatch,Self,exp,0.7965,0
1,3,Nonmatch,Self,exp,0.6238,1
1,3,Nonmatch,Self,exp,0.7762,1
1,3,Nonmatch,Self,exp,0.6653,1
1,3,Nonmatch,Self,exp,0.6826,0
1,3,Nonmatch,Self,exp,0.5973,0
1,3,Nonmatch,Self,exp,0.7865,1
1,3,Nonmatch,Self,exp,0.5839,1
1,3,Nonmatch,Self,exp,0.6028,1
1,3,Nonmatch,Self,exp,0.4959,1
1,3,Nonmatch,Self,exp,0.7819,1
1,3,Nonmatch,Self,exp,0.6354,1
1,3,Nonmatch,Self,exp,0.6765,1
1,3,Nonmatch,Self,exp,0.6641,1
1,3,Nonmatch,Self,exp,0.8103,1
1,3,Nonmatch,Self,exp,0.9547,1
1,3,Nonmatch,Self,exp,0.6693,1
1,3,Nonmatch,Self,exp,0.5991,1
1,3,Nonmatch,Self,exp,0.7597,-1
1,3,Nonmatch,Self,exp,0.6142,0
1,3,Nonmatch,Self,exp,0.7066,0
1,3,Nonmatch,Self,exp,0.5397,1
1,3,Nonmatch,Self,exp,1.0841,1
1,3,Nonmatch,Self,exp,0.7894,1
1,3,Nonmatch,Self,exp,0.9564,1
1,3,Nonmatch,Self,exp,0.7724,0
1,3,Nonmatch,Self,exp,0.745,1
1,3,Nonmatch,Self,exp,0.6438,1
1,3,Nonmatch,Self,exp,0.7419,0
1,3,Nonmatch,Self,exp,0.6257,1
1,3,Nonmatch,Self,exp,0.7167,1
1,3,Nonmatch,Self,exp,0.6665,1
1,3,Nonmatch,Self,exp,0.7579,1
1,3,Nonmatch,Self,exp,0.4195,1
1,3,Nonmatch,Self,exp,0.5075,1
1,3,Nonmatch,Self,exp,0.9225,1
1,3,Nonmatch,Self,exp,0.788,1
1,3,Nonmatch,Self,exp,0.8732,1
1,3,Nonmatch,Self,exp,1.1561,1
1,3,Nonmatch,Self,exp,0.7651,1
1,3,Nonmatch,Self,exp,0.6935,1
1,3,Nonmatch,Self,exp,0.918,1
1,3,Nonmatch,Self,exp,0.9893,1
1,3,Nonmatch,Self,exp,0.7798,1
1,3,Nonmatch,Self,exp,0.9701,1
1,3,Nonmatch,Self,exp,0.7303,1
1,3,Nonmatch,Self,exp,0.5748,1
1,3,Nonmatch,Friend,prac,0.6715,1
1,3,Nonmatch,Friend,prac,0.7097,1
1,3,Nonmatch,Friend,prac,0.6229,-1
1,3,Nonmatch,Friend,prac,0.54990000000000006,1
1,3,Nonmatch,Friend,exp,0.7893,1
1,3,Nonmatch,Friend,exp,0.7801,1
1,3,Nonmatch,Friend,exp,0.9612,1
1,3,Nonmatch,Friend,exp,0.7709,0
1,3,Nonmatch,Friend,exp,0.5738,1
1,3,Nonmatch,Friend,exp,0.7278,1
1,3,Nonmatch,Friend,exp,0.9194,1
1,3,Nonmatch,Friend,exp,0.9591,1
1,3,Nonmatch,Friend,exp,1.0841,1
1,3,Nonmatch,Friend,exp,0.8264,0
1,3,Nonmatch,Friend,exp,0.6416,1
1,3,Nonmatch,Friend,exp,1.0061,0
1,3,Nonmatch,Friend,exp,0.9665,0
1,3,Nonmatch,Friend,exp,0.6667,0
1,3,Nonmatch,Friend,exp,0.676,1
1,3,Nonmatch,Friend,exp,0.4945,1
1,3,Nonmatch,Friend,exp,0.7137,1
1,3,Nonmatch,Friend,exp,0.8977,1
1,3,Nonmatch,Friend,exp,0.7035,1
1,3,Nonmatch,Friend,exp,0.6995,0
1,3,Nonmatch,Friend,exp,0.6348,1
1,3,Nonmatch,Friend,exp,0.8343,1
1,3,Nonmatch,Friend,exp,0.857,1
1,3,Nonmatch,Friend,exp,0.7908,1
1,3,Nonmatch,Friend,exp,0.6537,1
1,3,Nonmatch,Friend,exp,0.4526,1
1,3,Nonmatch,Friend,exp,0.7157,1
1,3,Nonmatch,Friend,exp,0.8278,0
1,3,Nonmatch,Friend,exp,0.7562,1
1,3,Nonmatch,Friend,exp,0.5429,0
1,3,Nonmatch,Friend,exp,0.7167,1
1,3,Nonmatch,Friend,exp,0.9065,1
1,3,Nonmatch,Friend,exp,0.7655,1
1,3,Nonmatch,Friend,exp,0.6422,1
1,3,Nonmatch,Friend,exp,0.7807,1
1,3,Nonmatch,Friend,exp,0.8916,1
1,3,Nonmatch,Friend,exp,1.0084,-1
1,3,Nonmatch,Friend,exp,0.7993,1
1,3,Nonmatch,Friend,exp,0.8717,-1
1,3,Nonmatch,Friend,exp,0.4351,0
1,3,Nonmatch,Friend,exp,0.7289,1
1,3,Nonmatch,Friend,exp,0.5595,0
1,3,Nonmatch,Friend,exp,0.7456,1
1,3,Nonmatch,Friend,exp,0.631,1
1,3,Nonmatch,Friend,exp,0.7036,1
1,3,Nonmatch,Friend,exp,0.7196,1
1,3,Nonmatch,Friend,exp,0.6586,1
1,3,Nonmatch,Friend,exp,0.6155,0
1,3,Nonmatch,Friend,exp,0.7322,1
1,3,Nonmatch,Friend,exp,0.641,1
1,3,Nonmatch,Friend,exp,0.4404,1
1,3,Nonmatch,Friend,exp,0.6626,0
1,3,Nonmatch,Friend,exp,0.8237,0
1,3,Nonmatch,Friend,exp,0.5861,-1
1,3,Nonmatch,Friend,exp,0.6388,0
1,3,Nonmatch,Friend,exp,0.8614,1
1,3,Nonmatch,Friend,exp,0.5566,1
1,3,Nonmatch,Friend,exp,0.4951,1
1,3,Nonmatch,Friend,exp,0.9892,1
1,3,Nonmatch,Friend,exp,0.7692,1
1,3,Nonmatch,Stranger,prac,0.8181,0
1,3,Nonmatch,Stranger,prac,0.6212,1
1,3,Nonmatch,Stranger,prac,0.8981,0
1,3,Nonmatch,Stranger,prac,0.7082,0
1,3,Nonmatch,Stranger,exp,0.8454,1
1,3,Nonmatch,Stranger,exp,0.619,1
1,3,Nonmatch,Stranger,exp,0.5447,1
1,3,Nonmatch,Stranger,exp,0.7273,1
1,3,Nonmatch,Stranger,exp,0.8593,1
1,3,Nonmatch,Stranger,exp,0.6772,1
1,3,Nonmatch,Stranger,exp,0.7859,1
1,3,Nonmatch,Stranger,exp,0.4731,1
1,3,Nonmatch,Stranger,exp,0.7717,1
1,3,Nonmatch,Stranger,exp,0.6514,1
1,3,Nonmatch,Stranger,exp,0.5723,1
1,3,Nonmatch,Stranger,exp,0.5809,0
1,3,Nonmatch,Stranger,exp,0.6495,1
1,3,Nonmatch,Stranger,exp,1.0196,1
1,3,Nonmatch,Stranger,exp,0.7529,1
1,3,Nonmatch,Stranger,exp,0.7062,1
1,3,Nonmatch,Stranger,exp,0.6857,-1
1,3,Nonmatch,Stranger,exp,0.6712,1
1,3,Nonmatch,Stranger,exp,0.9773,1
1,3,Nonmatch,Stranger,exp,0.5446,1
1,3,Nonmatch,Stranger,exp,0.7716,-1
1,3,Nonmatch,Stranger,exp,0.6807,1
1,3,Nonmatch,Stranger,exp,0.7301,1
1,3,Nonmatch,Stranger,exp,0.5708,1
1,3,Nonmatch,Stranger,exp,0.7305,1
1,3,Nonmatch,Stranger,exp,0.6106,1
1,3,Nonmatch,Stranger,exp,0.6871,1
1,3,Nonmatch,Stranger,exp,0.9343,1
1,3,Nonmatch,Stranger,exp,0.6064,1
1,3,Nonmatch,Stranger,exp,0.7957,1
1,3,Nonmatch,Stranger,exp,0.703,1
1,3,Nonmatch,Stranger,exp,0.8305,1
1,3,Nonmatch,Stranger,exp,0.7105,1
1,3,Nonmatch,Stranger,exp,0.8285,0
1,3,Nonmatch,Stranger,exp,0.6857,1
1,3,Nonmatch,Stranger,exp,0.6907,-1
1,3,Nonmatch,Stranger,exp,0.6557,1
1,3,Nonmatch,Stranger,exp,0.7811,1
1,3,Nonmatch,Stranger,exp,0.7064,1
1,3,Nonmatch,Stranger,exp,0.6934,1
1,3,Nonmatch,Stranger,exp,0.7715,1
1,3,Nonmatch,Stranger,exp,0.8158,1
1,3,Nonmatch,Stranger,exp,0.9648,1
1,3,Nonmatch,Stranger,exp,0.6869,1
1,3,Nonmatch,Stranger,exp,0.8473,1
1,3,Nonmatch,Stranger,exp,0.4989,0
1,3,Nonmatch,Stranger,exp,0.6776,1
1,3,Nonmatch,Stranger,exp,0.6232,1
1,3,Nonmatch,Stranger,exp,0.7548,1
1,3,Nonmatch,Stranger,exp,0.7009,1
1,3,Nonmatch,Stranger,exp,0.7699,1
1,3,Nonmatch,Stranger,exp,0.7717,1
1,3,Nonmatch,Stranger,exp,0.49,1
1,3,Nonmatch,Stranger,exp,0.6973,-1
1,3,Nonmatch,Stranger,exp,0.8439,1
1,3,Nonmatch,Stranger,exp,0.8641,1
1,3,Nonmatch,Stranger,exp,0.4868,0
1,3,Nonmatch,Stranger,exp,0.845,1
1,3,Nonmatch,Stranger,exp,0.576,1
1,3,Nonmatch,Stranger,exp,0.6294,1
1,4,Match,Self,prac,0.7571,1
1,4,Match,Self,prac,0.6785,1
1,4,Match,Self,prac,0.5402,1
1,4,Match,Self,prac,0.9199,1
1,4,Match,Self,exp,0.4298,1
1,4,Match,Self,exp,0.584,1
1,4,Match,Self,exp,0.8597,1
1,4,Match,Self,exp,1.0196,1
1,4,Match,Self,exp,0.5773,1
1,4,Match,Self,exp,0.7215,1
1,4,Match,Self,exp,0.6726,1
1,4,Match,Self,exp,1.0211,1
1,4,Match,Self,exp,0.8291,1
1,4,Match,Self,exp,0.6715,1
1,4,Match,Self,exp,0.6157,1
1,4,Match,Self,exp,0.5935,-1
1,4,Match,Self,exp,0.759,0
1,4,Match,Self,exp,0.8134,1
1,4,Match,Self,exp,0.5239,1
1,4,Match,Self,exp,0.4379,-1
1,4,Match,Self,exp,0.4327,1
1,4,Match,Self,exp,0.7102,1
1,4,Match,Self,exp,0.466,1
1,4,Match,Self,exp,0.73,1
1,4,Match,Self,exp,1.0841,1
1,4,Match,Self,exp,0.7445,0
1,4,Match,Self,exp,0.7026,1
1,4,Match,Self,exp,0.7233,1
1,4,Match,Self,exp,0.9462,1
1,4,Match,Self,exp,0.5194,1
1,4,Match,Self,exp,0.5936,0
1,4,Match,Self,exp,0.9865,1
1,4,Match,Self,exp,0.7514,-1
1,4,Match,Self,exp,0.6483,1
1,4,Match,Self,exp,0.8729,1
1,4,Match,Self,exp,0.7,1
1,4,Match,Self,exp,0.527,1
1,4,Match,Self,exp,0.8152,0
1,4,Match,Self,exp,0.4771,1
1,4,Match,Self,exp,0.5863,1
1,4,Match,Self,exp,0.7933,0
1,4,Match,Self,exp,0.6805,1
1,4,Match,Self,exp,0.593,1
1,4,Match,Self,exp,0.6675,1
1,4,Match,Self,exp,0.931,1
1,4,Match,Self,exp,0.6112,1
1,4,Match,Self,exp,0.6246,0
1,4,Match,Self,exp,0.9147,1
1,4,Match,Self,exp,0.6536,1
1,4,Match,Self,exp,0.6867,0
1,4,Match,Self,exp,0.7555,1
1,4,Match,Self,exp,0.6704,1
1,4,Match,Self,exp,0.5646,1
1,4,Match,Self,exp,0.7397,0
1,4,Match,Self,exp,0.6091,1
1,4,Match,Self,exp,0.6714,1
1,4,Match,Self,exp,0.5096,1
1,4,Match,Self,exp,0.6932,1
1,4,Match,Self,exp,0.6147,1
1,4,Match,Self,exp,0.6159,1
1,4,Match,Self,exp,0.618,1
1,4,Match,Self,exp,0.7224,1
1,4,Match,Self,exp,0.7255,1
1,4,Match,Self,exp,0.6112,1
1,4,Match,Friend,prac,0.7262,0
1,4,Match,Friend,prac,1.022,1
1,4,Match,Friend,prac,0.7045,1
1,4,Match,Friend,prac,0.6122,1
1,4,Match,Friend,exp,0.7422,1
1,4,Match,Friend,exp,0.6012,1
1,4,Match,Friend,exp,0.6722,1
1,4,Match,Friend,exp,0.6065,0
1,4,Match,Friend,exp,0.6668,1
1,4,Match,Friend,exp,1.0681,1
